,filename,labels
12609,C:\Users\nimza\Documents\dd\fakes\12533.jpg,1
12610,C:\Users\nimza\Documents\dd\real\12215.jpg,0
12611,C:\Users\nimza\Documents\dd\fakes\13352.jpg,1
12612,C:\Users\nimza\Documents\dd\real\18332.jpg,0
12613,C:\Users\nimza\Documents\dd\real\3189.jpg,0
12614,C:\Users\nimza\Documents\dd\fakes\13777.jpg,1
12615,C:\Users\nimza\Documents\dd\fakes\8984.jpg,1
12616,C:\Users\nimza\Documents\dd\real\15607.jpg,0
12617,C:\Users\nimza\Documents\dd\real\15714.jpg,0
12618,C:\Users\nimza\Documents\dd\real\6886.jpg,0
12619,C:\Users\nimza\Documents\dd\fakes\1309.jpg,1
12620,C:\Users\nimza\Documents\dd\real\4097.jpg,0
12621,C:\Users\nimza\Documents\dd\real\7083.jpg,0
12622,C:\Users\nimza\Documents\dd\fakes\20669.jpg,1
12623,C:\Users\nimza\Documents\dd\fakes\5675.jpg,1
12624,C:\Users\nimza\Documents\dd\fakes\3312.jpg,1
12625,C:\Users\nimza\Documents\dd\fakes\17411.jpg,1
12626,C:\Users\nimza\Documents\dd\fakes\9278.jpg,1
12627,C:\Users\nimza\Documents\dd\real\7838.jpg,0
12628,C:\Users\nimza\Documents\dd\fakes\4192.jpg,1
12629,C:\Users\nimza\Documents\dd\real\14282.jpg,0
12630,C:\Users\nimza\Documents\dd\real\7315.jpg,0
12631,C:\Users\nimza\Documents\dd\real\13696.jpg,0
12632,C:\Users\nimza\Documents\dd\real\5164.jpg,0
12633,C:\Users\nimza\Documents\dd\real\18024.jpg,0
12634,C:\Users\nimza\Documents\dd\real\2534.jpg,0
12635,C:\Users\nimza\Documents\dd\fakes\2771.jpg,1
12636,C:\Users\nimza\Documents\dd\real\9989.jpg,0
12637,C:\Users\nimza\Documents\dd\fakes\5145.jpg,1
12638,C:\Users\nimza\Documents\dd\real\20540.jpg,0
12639,C:\Users\nimza\Documents\dd\real\16959.jpg,0
12640,C:\Users\nimza\Documents\dd\fakes\8419.jpg,1
12641,C:\Users\nimza\Documents\dd\real\7930.jpg,0
12642,C:\Users\nimza\Documents\dd\real\18684.jpg,0
12643,C:\Users\nimza\Documents\dd\fakes\10577.jpg,1
12644,C:\Users\nimza\Documents\dd\fakes\10205.jpg,1
12645,C:\Users\nimza\Documents\dd\fakes\10007.jpg,1
12646,C:\Users\nimza\Documents\dd\fakes\17150.jpg,1
12647,C:\Users\nimza\Documents\dd\fakes\1407.jpg,1
12648,C:\Users\nimza\Documents\dd\fakes\9116.jpg,1
12649,C:\Users\nimza\Documents\dd\fakes\9752.jpg,1
12650,C:\Users\nimza\Documents\dd\real\1653.jpg,0
12651,C:\Users\nimza\Documents\dd\fakes\15976.jpg,1
12652,C:\Users\nimza\Documents\dd\fakes\5802.jpg,1
12653,C:\Users\nimza\Documents\dd\real\10455.jpg,0
12654,C:\Users\nimza\Documents\dd\real\18486.jpg,0
12655,C:\Users\nimza\Documents\dd\real\10580.jpg,0
12656,C:\Users\nimza\Documents\dd\real\11436.jpg,0
12657,C:\Users\nimza\Documents\dd\real\16390.jpg,0
12658,C:\Users\nimza\Documents\dd\fakes\8485.jpg,1
12659,C:\Users\nimza\Documents\dd\real\3750.jpg,0
12660,C:\Users\nimza\Documents\dd\fakes\5507.jpg,1
12661,C:\Users\nimza\Documents\dd\real\17330.jpg,0
12662,C:\Users\nimza\Documents\dd\fakes\15141.jpg,1
12663,C:\Users\nimza\Documents\dd\real\13063.jpg,0
12664,C:\Users\nimza\Documents\dd\real\3962.jpg,0
12665,C:\Users\nimza\Documents\dd\fakes\4816.jpg,1
12666,C:\Users\nimza\Documents\dd\real\20016.jpg,0
12667,C:\Users\nimza\Documents\dd\real\18007.jpg,0
12668,C:\Users\nimza\Documents\dd\real\21020.jpg,0
12669,C:\Users\nimza\Documents\dd\fakes\0875.jpg,1
12670,C:\Users\nimza\Documents\dd\real\14536.jpg,0
12671,C:\Users\nimza\Documents\dd\real\14793.jpg,0
12672,C:\Users\nimza\Documents\dd\fakes\19399.jpg,1
12673,C:\Users\nimza\Documents\dd\fakes\6427.jpg,1
12674,C:\Users\nimza\Documents\dd\real\10358.jpg,0
12675,C:\Users\nimza\Documents\dd\real\11774.jpg,0
12676,C:\Users\nimza\Documents\dd\real\6051.jpg,0
12677,C:\Users\nimza\Documents\dd\real\19350.jpg,0
12678,C:\Users\nimza\Documents\dd\real\18432.jpg,0
12679,C:\Users\nimza\Documents\dd\real\5238.jpg,0
12680,C:\Users\nimza\Documents\dd\fakes\18827.jpg,1
12681,C:\Users\nimza\Documents\dd\fakes\7848.jpg,1
12682,C:\Users\nimza\Documents\dd\fakes\5127.jpg,1
12683,C:\Users\nimza\Documents\dd\fakes\20390.jpg,1
12684,C:\Users\nimza\Documents\dd\real\10862.jpg,0
12685,C:\Users\nimza\Documents\dd\real\19941.jpg,0
12686,C:\Users\nimza\Documents\dd\real\13094.jpg,0
12687,C:\Users\nimza\Documents\dd\fakes\18706.jpg,1
12688,C:\Users\nimza\Documents\dd\real\1696.jpg,0
12689,C:\Users\nimza\Documents\dd\real\21180.jpg,0
12690,C:\Users\nimza\Documents\dd\fakes\11770.jpg,1
12691,C:\Users\nimza\Documents\dd\real\3173.jpg,0
12692,C:\Users\nimza\Documents\dd\fakes\8299.jpg,1
12693,C:\Users\nimza\Documents\dd\real\15429.jpg,0
12694,C:\Users\nimza\Documents\dd\real\18645.jpg,0
12695,C:\Users\nimza\Documents\dd\real\10655.jpg,0
12696,C:\Users\nimza\Documents\dd\fakes\12467.jpg,1
12697,C:\Users\nimza\Documents\dd\fakes\2959.jpg,1
12698,C:\Users\nimza\Documents\dd\fakes\0837.jpg,1
12699,C:\Users\nimza\Documents\dd\real\1080.jpg,0
12700,C:\Users\nimza\Documents\dd\fakes\1273.jpg,1
12701,C:\Users\nimza\Documents\dd\fakes\12327.jpg,1
12702,C:\Users\nimza\Documents\dd\fakes\13762.jpg,1
12703,C:\Users\nimza\Documents\dd\real\8179.jpg,0
12704,C:\Users\nimza\Documents\dd\fakes\9727.jpg,1
12705,C:\Users\nimza\Documents\dd\fakes\3985.jpg,1
12706,C:\Users\nimza\Documents\dd\fakes\9177.jpg,1
12707,C:\Users\nimza\Documents\dd\real\3824.jpg,0
12708,C:\Users\nimza\Documents\dd\fakes\16294.jpg,1
12709,C:\Users\nimza\Documents\dd\fakes\19401.jpg,1
12710,C:\Users\nimza\Documents\dd\real\18643.jpg,0
12711,C:\Users\nimza\Documents\dd\real\15253.jpg,0
12712,C:\Users\nimza\Documents\dd\real\10572.jpg,0
12713,C:\Users\nimza\Documents\dd\fakes\0243.jpg,1
12714,C:\Users\nimza\Documents\dd\real\2784.jpg,0
12715,C:\Users\nimza\Documents\dd\real\12252.jpg,0
12716,C:\Users\nimza\Documents\dd\real\11473.jpg,0
12717,C:\Users\nimza\Documents\dd\fakes\9229.jpg,1
12718,C:\Users\nimza\Documents\dd\fakes\20376.jpg,1
12719,C:\Users\nimza\Documents\dd\real\12946.jpg,0
12720,C:\Users\nimza\Documents\dd\real\6503.jpg,0
12721,C:\Users\nimza\Documents\dd\fakes\6340.jpg,1
12722,C:\Users\nimza\Documents\dd\fakes\10780.jpg,1
12723,C:\Users\nimza\Documents\dd\real\17689.jpg,0
12724,C:\Users\nimza\Documents\dd\real\0000.jpg,0
12725,C:\Users\nimza\Documents\dd\fakes\9798.jpg,1
12726,C:\Users\nimza\Documents\dd\fakes\17539.jpg,1
12727,C:\Users\nimza\Documents\dd\fakes\12717.jpg,1
12728,C:\Users\nimza\Documents\dd\fakes\7806.jpg,1
12729,C:\Users\nimza\Documents\dd\real\12556.jpg,0
12730,C:\Users\nimza\Documents\dd\fakes\1561.jpg,1
12731,C:\Users\nimza\Documents\dd\real\6305.jpg,0
12732,C:\Users\nimza\Documents\dd\fakes\18988.jpg,1
12733,C:\Users\nimza\Documents\dd\fakes\1468.jpg,1
12734,C:\Users\nimza\Documents\dd\real\16807.jpg,0
12735,C:\Users\nimza\Documents\dd\fakes\6903.jpg,1
12736,C:\Users\nimza\Documents\dd\fakes\4529.jpg,1
12737,C:\Users\nimza\Documents\dd\real\6208.jpg,0
12738,C:\Users\nimza\Documents\dd\real\9992.jpg,0
12739,C:\Users\nimza\Documents\dd\fakes\7607.jpg,1
12740,C:\Users\nimza\Documents\dd\fakes\20967.jpg,1
12741,C:\Users\nimza\Documents\dd\real\1865.jpg,0
12742,C:\Users\nimza\Documents\dd\fakes\8693.jpg,1
12743,C:\Users\nimza\Documents\dd\fakes\14014.jpg,1
12744,C:\Users\nimza\Documents\dd\fakes\11734.jpg,1
12745,C:\Users\nimza\Documents\dd\fakes\12085.jpg,1
12746,C:\Users\nimza\Documents\dd\fakes\7092.jpg,1
12747,C:\Users\nimza\Documents\dd\real\4325.jpg,0
12748,C:\Users\nimza\Documents\dd\real\7648.jpg,0
12749,C:\Users\nimza\Documents\dd\fakes\15904.jpg,1
12750,C:\Users\nimza\Documents\dd\fakes\15474.jpg,1
12751,C:\Users\nimza\Documents\dd\real\3857.jpg,0
12752,C:\Users\nimza\Documents\dd\real\17496.jpg,0
12753,C:\Users\nimza\Documents\dd\fakes\15548.jpg,1
12754,C:\Users\nimza\Documents\dd\real\0845.jpg,0
12755,C:\Users\nimza\Documents\dd\fakes\12269.jpg,1
12756,C:\Users\nimza\Documents\dd\fakes\11317.jpg,1
12757,C:\Users\nimza\Documents\dd\real\4666.jpg,0
12758,C:\Users\nimza\Documents\dd\real\18839.jpg,0
12759,C:\Users\nimza\Documents\dd\fakes\13203.jpg,1
12760,C:\Users\nimza\Documents\dd\fakes\9955.jpg,1
12761,C:\Users\nimza\Documents\dd\real\2244.jpg,0
12762,C:\Users\nimza\Documents\dd\fakes\14133.jpg,1
12763,C:\Users\nimza\Documents\dd\real\13045.jpg,0
12764,C:\Users\nimza\Documents\dd\fakes\8950.jpg,1
12765,C:\Users\nimza\Documents\dd\real\1874.jpg,0
12766,C:\Users\nimza\Documents\dd\real\20879.jpg,0
12767,C:\Users\nimza\Documents\dd\fakes\3622.jpg,1
12768,C:\Users\nimza\Documents\dd\real\16891.jpg,0
12769,C:\Users\nimza\Documents\dd\real\11201.jpg,0
12770,C:\Users\nimza\Documents\dd\fakes\14103.jpg,1
12771,C:\Users\nimza\Documents\dd\fakes\19795.jpg,1
12772,C:\Users\nimza\Documents\dd\fakes\10369.jpg,1
12773,C:\Users\nimza\Documents\dd\fakes\10793.jpg,1
12774,C:\Users\nimza\Documents\dd\fakes\12397.jpg,1
12775,C:\Users\nimza\Documents\dd\real\10155.jpg,0
12776,C:\Users\nimza\Documents\dd\real\16084.jpg,0
12777,C:\Users\nimza\Documents\dd\fakes\13417.jpg,1
12778,C:\Users\nimza\Documents\dd\real\15410.jpg,0
12779,C:\Users\nimza\Documents\dd\real\4008.jpg,0
12780,C:\Users\nimza\Documents\dd\real\7131.jpg,0
12781,C:\Users\nimza\Documents\dd\fakes\6041.jpg,1
12782,C:\Users\nimza\Documents\dd\real\13842.jpg,0
12783,C:\Users\nimza\Documents\dd\real\6562.jpg,0
12784,C:\Users\nimza\Documents\dd\fakes\3614.jpg,1
12785,C:\Users\nimza\Documents\dd\real\11908.jpg,0
12786,C:\Users\nimza\Documents\dd\fakes\3577.jpg,1
12787,C:\Users\nimza\Documents\dd\fakes\13924.jpg,1
12788,C:\Users\nimza\Documents\dd\fakes\15527.jpg,1
12789,C:\Users\nimza\Documents\dd\fakes\6952.jpg,1
12790,C:\Users\nimza\Documents\dd\fakes\9792.jpg,1
12791,C:\Users\nimza\Documents\dd\fakes\11396.jpg,1
12792,C:\Users\nimza\Documents\dd\real\20623.jpg,0
12793,C:\Users\nimza\Documents\dd\fakes\15561.jpg,1
12794,C:\Users\nimza\Documents\dd\fakes\13378.jpg,1
12795,C:\Users\nimza\Documents\dd\fakes\8446.jpg,1
12796,C:\Users\nimza\Documents\dd\fakes\15338.jpg,1
12797,C:\Users\nimza\Documents\dd\real\7666.jpg,0
12798,C:\Users\nimza\Documents\dd\fakes\14065.jpg,1
12799,C:\Users\nimza\Documents\dd\real\13603.jpg,0
12800,C:\Users\nimza\Documents\dd\fakes\13018.jpg,1
12801,C:\Users\nimza\Documents\dd\real\3919.jpg,0
12802,C:\Users\nimza\Documents\dd\real\7847.jpg,0
12803,C:\Users\nimza\Documents\dd\fakes\16288.jpg,1
12804,C:\Users\nimza\Documents\dd\real\0957.jpg,0
12805,C:\Users\nimza\Documents\dd\fakes\5291.jpg,1
12806,C:\Users\nimza\Documents\dd\fakes\9780.jpg,1
12807,C:\Users\nimza\Documents\dd\real\2761.jpg,0
12808,C:\Users\nimza\Documents\dd\real\14392.jpg,0
12809,C:\Users\nimza\Documents\dd\real\7107.jpg,0
12810,C:\Users\nimza\Documents\dd\fakes\3444.jpg,1
12811,C:\Users\nimza\Documents\dd\fakes\4448.jpg,1
12812,C:\Users\nimza\Documents\dd\real\13480.jpg,0
12813,C:\Users\nimza\Documents\dd\fakes\1834.jpg,1
12814,C:\Users\nimza\Documents\dd\fakes\6701.jpg,1
12815,C:\Users\nimza\Documents\dd\fakes\19122.jpg,1
12816,C:\Users\nimza\Documents\dd\real\3706.jpg,0
12817,C:\Users\nimza\Documents\dd\real\4435.jpg,0
12818,C:\Users\nimza\Documents\dd\fakes\0270.jpg,1
12819,C:\Users\nimza\Documents\dd\real\3831.jpg,0
12820,C:\Users\nimza\Documents\dd\real\12480.jpg,0
12821,C:\Users\nimza\Documents\dd\real\9696.jpg,0
12822,C:\Users\nimza\Documents\dd\real\4555.jpg,0
12823,C:\Users\nimza\Documents\dd\real\17583.jpg,0
12824,C:\Users\nimza\Documents\dd\real\12034.jpg,0
12825,C:\Users\nimza\Documents\dd\real\17862.jpg,0
12826,C:\Users\nimza\Documents\dd\fakes\18251.jpg,1
12827,C:\Users\nimza\Documents\dd\real\0457.jpg,0
12828,C:\Users\nimza\Documents\dd\fakes\20773.jpg,1
12829,C:\Users\nimza\Documents\dd\real\20572.jpg,0
12830,C:\Users\nimza\Documents\dd\real\9044.jpg,0
12831,C:\Users\nimza\Documents\dd\fakes\19084.jpg,1
12832,C:\Users\nimza\Documents\dd\real\0119.jpg,0
12833,C:\Users\nimza\Documents\dd\real\3422.jpg,0
12834,C:\Users\nimza\Documents\dd\real\9778.jpg,0
12835,C:\Users\nimza\Documents\dd\real\13384.jpg,0
12836,C:\Users\nimza\Documents\dd\fakes\2512.jpg,1
12837,C:\Users\nimza\Documents\dd\fakes\14959.jpg,1
12838,C:\Users\nimza\Documents\dd\fakes\10839.jpg,1
12839,C:\Users\nimza\Documents\dd\real\6719.jpg,0
12840,C:\Users\nimza\Documents\dd\fakes\16798.jpg,1
12841,C:\Users\nimza\Documents\dd\real\10240.jpg,0
12842,C:\Users\nimza\Documents\dd\fakes\18765.jpg,1
12843,C:\Users\nimza\Documents\dd\real\20359.jpg,0
12844,C:\Users\nimza\Documents\dd\real\2914.jpg,0
12845,C:\Users\nimza\Documents\dd\fakes\9296.jpg,1
12846,C:\Users\nimza\Documents\dd\real\2522.jpg,0
12847,C:\Users\nimza\Documents\dd\fakes\16376.jpg,1
12848,C:\Users\nimza\Documents\dd\fakes\13285.jpg,1
12849,C:\Users\nimza\Documents\dd\fakes\12826.jpg,1
12850,C:\Users\nimza\Documents\dd\real\20507.jpg,0
12851,C:\Users\nimza\Documents\dd\fakes\2911.jpg,1
12852,C:\Users\nimza\Documents\dd\fakes\14868.jpg,1
12853,C:\Users\nimza\Documents\dd\real\12036.jpg,0
12854,C:\Users\nimza\Documents\dd\real\5197.jpg,0
12855,C:\Users\nimza\Documents\dd\real\14409.jpg,0
12856,C:\Users\nimza\Documents\dd\real\5303.jpg,0
12857,C:\Users\nimza\Documents\dd\real\19371.jpg,0
12858,C:\Users\nimza\Documents\dd\real\5760.jpg,0
12859,C:\Users\nimza\Documents\dd\real\4359.jpg,0
12860,C:\Users\nimza\Documents\dd\fakes\16629.jpg,1
12861,C:\Users\nimza\Documents\dd\real\16916.jpg,0
12862,C:\Users\nimza\Documents\dd\real\10886.jpg,0
12863,C:\Users\nimza\Documents\dd\real\0021.jpg,0
12864,C:\Users\nimza\Documents\dd\real\20599.jpg,0
12865,C:\Users\nimza\Documents\dd\real\11575.jpg,0
12866,C:\Users\nimza\Documents\dd\real\19429.jpg,0
12867,C:\Users\nimza\Documents\dd\real\16798.jpg,0
12868,C:\Users\nimza\Documents\dd\fakes\12837.jpg,1
12869,C:\Users\nimza\Documents\dd\real\9626.jpg,0
12870,C:\Users\nimza\Documents\dd\real\20936.jpg,0
12871,C:\Users\nimza\Documents\dd\fakes\13873.jpg,1
12872,C:\Users\nimza\Documents\dd\fakes\15522.jpg,1
12873,C:\Users\nimza\Documents\dd\fakes\10939.jpg,1
12874,C:\Users\nimza\Documents\dd\fakes\15745.jpg,1
12875,C:\Users\nimza\Documents\dd\fakes\8822.jpg,1
12876,C:\Users\nimza\Documents\dd\real\12196.jpg,0
12877,C:\Users\nimza\Documents\dd\fakes\17973.jpg,1
12878,C:\Users\nimza\Documents\dd\real\7671.jpg,0
12879,C:\Users\nimza\Documents\dd\fakes\0685.jpg,1
12880,C:\Users\nimza\Documents\dd\fakes\13068.jpg,1
12881,C:\Users\nimza\Documents\dd\fakes\2743.jpg,1
12882,C:\Users\nimza\Documents\dd\real\15411.jpg,0
12883,C:\Users\nimza\Documents\dd\fakes\6966.jpg,1
12884,C:\Users\nimza\Documents\dd\real\9688.jpg,0
12885,C:\Users\nimza\Documents\dd\fakes\8592.jpg,1
12886,C:\Users\nimza\Documents\dd\real\7466.jpg,0
12887,C:\Users\nimza\Documents\dd\fakes\7582.jpg,1
12888,C:\Users\nimza\Documents\dd\real\4732.jpg,0
12889,C:\Users\nimza\Documents\dd\fakes\7535.jpg,1
12890,C:\Users\nimza\Documents\dd\real\0875.jpg,0
12891,C:\Users\nimza\Documents\dd\fakes\4000.jpg,1
12892,C:\Users\nimza\Documents\dd\real\11485.jpg,0
12893,C:\Users\nimza\Documents\dd\fakes\16676.jpg,1
12894,C:\Users\nimza\Documents\dd\fakes\17742.jpg,1
12895,C:\Users\nimza\Documents\dd\fakes\15578.jpg,1
12896,C:\Users\nimza\Documents\dd\real\2525.jpg,0
12897,C:\Users\nimza\Documents\dd\real\13489.jpg,0
12898,C:\Users\nimza\Documents\dd\fakes\14770.jpg,1
12899,C:\Users\nimza\Documents\dd\real\14846.jpg,0
12900,C:\Users\nimza\Documents\dd\fakes\15221.jpg,1
12901,C:\Users\nimza\Documents\dd\fakes\16227.jpg,1
12902,C:\Users\nimza\Documents\dd\fakes\1125.jpg,1
12903,C:\Users\nimza\Documents\dd\real\2701.jpg,0
12904,C:\Users\nimza\Documents\dd\real\18057.jpg,0
12905,C:\Users\nimza\Documents\dd\fakes\12288.jpg,1
12906,C:\Users\nimza\Documents\dd\real\17615.jpg,0
12907,C:\Users\nimza\Documents\dd\real\4390.jpg,0
12908,C:\Users\nimza\Documents\dd\fakes\17976.jpg,1
12909,C:\Users\nimza\Documents\dd\fakes\3264.jpg,1
12910,C:\Users\nimza\Documents\dd\real\10223.jpg,0
12911,C:\Users\nimza\Documents\dd\fakes\4841.jpg,1
12912,C:\Users\nimza\Documents\dd\real\5559.jpg,0
12913,C:\Users\nimza\Documents\dd\real\1829.jpg,0
12914,C:\Users\nimza\Documents\dd\fakes\3951.jpg,1
12915,C:\Users\nimza\Documents\dd\fakes\11237.jpg,1
12916,C:\Users\nimza\Documents\dd\fakes\12254.jpg,1
12917,C:\Users\nimza\Documents\dd\fakes\15234.jpg,1
12918,C:\Users\nimza\Documents\dd\real\11746.jpg,0
12919,C:\Users\nimza\Documents\dd\real\12698.jpg,0
12920,C:\Users\nimza\Documents\dd\fakes\12252.jpg,1
12921,C:\Users\nimza\Documents\dd\real\20613.jpg,0
12922,C:\Users\nimza\Documents\dd\fakes\10305.jpg,1
12923,C:\Users\nimza\Documents\dd\real\15803.jpg,0
12924,C:\Users\nimza\Documents\dd\fakes\21098.jpg,1
12925,C:\Users\nimza\Documents\dd\fakes\9198.jpg,1
12926,C:\Users\nimza\Documents\dd\fakes\14235.jpg,1
12927,C:\Users\nimza\Documents\dd\fakes\20702.jpg,1
12928,C:\Users\nimza\Documents\dd\fakes\2237.jpg,1
12929,C:\Users\nimza\Documents\dd\real\17332.jpg,0
12930,C:\Users\nimza\Documents\dd\fakes\11091.jpg,1
12931,C:\Users\nimza\Documents\dd\fakes\20998.jpg,1
12932,C:\Users\nimza\Documents\dd\fakes\6163.jpg,1
12933,C:\Users\nimza\Documents\dd\fakes\7603.jpg,1
12934,C:\Users\nimza\Documents\dd\real\18840.jpg,0
12935,C:\Users\nimza\Documents\dd\fakes\18467.jpg,1
12936,C:\Users\nimza\Documents\dd\fakes\3459.jpg,1
12937,C:\Users\nimza\Documents\dd\fakes\1362.jpg,1
12938,C:\Users\nimza\Documents\dd\fakes\18982.jpg,1
12939,C:\Users\nimza\Documents\dd\fakes\20314.jpg,1
12940,C:\Users\nimza\Documents\dd\fakes\2146.jpg,1
12941,C:\Users\nimza\Documents\dd\real\6823.jpg,0
12942,C:\Users\nimza\Documents\dd\fakes\10595.jpg,1
12943,C:\Users\nimza\Documents\dd\fakes\2600.jpg,1
12944,C:\Users\nimza\Documents\dd\fakes\3427.jpg,1
12945,C:\Users\nimza\Documents\dd\real\9653.jpg,0
12946,C:\Users\nimza\Documents\dd\real\16071.jpg,0
12947,C:\Users\nimza\Documents\dd\fakes\17397.jpg,1
12948,C:\Users\nimza\Documents\dd\real\3487.jpg,0
12949,C:\Users\nimza\Documents\dd\real\18285.jpg,0
12950,C:\Users\nimza\Documents\dd\fakes\0177.jpg,1
12951,C:\Users\nimza\Documents\dd\real\8500.jpg,0
12952,C:\Users\nimza\Documents\dd\real\6083.jpg,0
12953,C:\Users\nimza\Documents\dd\real\3598.jpg,0
12954,C:\Users\nimza\Documents\dd\real\11069.jpg,0
12955,C:\Users\nimza\Documents\dd\real\1084.jpg,0
12956,C:\Users\nimza\Documents\dd\fakes\10962.jpg,1
12957,C:\Users\nimza\Documents\dd\fakes\16780.jpg,1
12958,C:\Users\nimza\Documents\dd\real\14243.jpg,0
12959,C:\Users\nimza\Documents\dd\real\2790.jpg,0
12960,C:\Users\nimza\Documents\dd\fakes\2806.jpg,1
12961,C:\Users\nimza\Documents\dd\real\10774.jpg,0
12962,C:\Users\nimza\Documents\dd\real\10813.jpg,0
12963,C:\Users\nimza\Documents\dd\real\14838.jpg,0
12964,C:\Users\nimza\Documents\dd\real\17375.jpg,0
12965,C:\Users\nimza\Documents\dd\fakes\13492.jpg,1
12966,C:\Users\nimza\Documents\dd\real\5070.jpg,0
12967,C:\Users\nimza\Documents\dd\fakes\9600.jpg,1
12968,C:\Users\nimza\Documents\dd\real\9374.jpg,0
12969,C:\Users\nimza\Documents\dd\real\11208.jpg,0
12970,C:\Users\nimza\Documents\dd\fakes\13759.jpg,1
12971,C:\Users\nimza\Documents\dd\fakes\16152.jpg,1
12972,C:\Users\nimza\Documents\dd\real\3044.jpg,0
12973,C:\Users\nimza\Documents\dd\real\11900.jpg,0
12974,C:\Users\nimza\Documents\dd\fakes\6019.jpg,1
12975,C:\Users\nimza\Documents\dd\real\3954.jpg,0
12976,C:\Users\nimza\Documents\dd\fakes\5062.jpg,1
12977,C:\Users\nimza\Documents\dd\fakes\4352.jpg,1
12978,C:\Users\nimza\Documents\dd\fakes\5206.jpg,1
12979,C:\Users\nimza\Documents\dd\real\14981.jpg,0
12980,C:\Users\nimza\Documents\dd\fakes\15856.jpg,1
12981,C:\Users\nimza\Documents\dd\fakes\2713.jpg,1
12982,C:\Users\nimza\Documents\dd\real\16991.jpg,0
12983,C:\Users\nimza\Documents\dd\real\13150.jpg,0
12984,C:\Users\nimza\Documents\dd\fakes\18237.jpg,1
12985,C:\Users\nimza\Documents\dd\fakes\4084.jpg,1
12986,C:\Users\nimza\Documents\dd\real\9850.jpg,0
12987,C:\Users\nimza\Documents\dd\fakes\5604.jpg,1
12988,C:\Users\nimza\Documents\dd\fakes\2499.jpg,1
12989,C:\Users\nimza\Documents\dd\real\20835.jpg,0
12990,C:\Users\nimza\Documents\dd\fakes\11998.jpg,1
12991,C:\Users\nimza\Documents\dd\fakes\13003.jpg,1
12992,C:\Users\nimza\Documents\dd\fakes\2649.jpg,1
12993,C:\Users\nimza\Documents\dd\real\10734.jpg,0
12994,C:\Users\nimza\Documents\dd\fakes\7512.jpg,1
12995,C:\Users\nimza\Documents\dd\real\19643.jpg,0
12996,C:\Users\nimza\Documents\dd\fakes\9266.jpg,1
12997,C:\Users\nimza\Documents\dd\real\1086.jpg,0
12998,C:\Users\nimza\Documents\dd\real\2079.jpg,0
12999,C:\Users\nimza\Documents\dd\real\5880.jpg,0
13000,C:\Users\nimza\Documents\dd\fakes\15341.jpg,1
13001,C:\Users\nimza\Documents\dd\real\6169.jpg,0
13002,C:\Users\nimza\Documents\dd\fakes\20531.jpg,1
13003,C:\Users\nimza\Documents\dd\real\9368.jpg,0
13004,C:\Users\nimza\Documents\dd\fakes\20014.jpg,1
13005,C:\Users\nimza\Documents\dd\fakes\0622.jpg,1
13006,C:\Users\nimza\Documents\dd\real\13346.jpg,0
13007,C:\Users\nimza\Documents\dd\fakes\8748.jpg,1
13008,C:\Users\nimza\Documents\dd\fakes\3257.jpg,1
13009,C:\Users\nimza\Documents\dd\fakes\17443.jpg,1
13010,C:\Users\nimza\Documents\dd\real\9353.jpg,0
13011,C:\Users\nimza\Documents\dd\fakes\2602.jpg,1
13012,C:\Users\nimza\Documents\dd\fakes\6834.jpg,1
13013,C:\Users\nimza\Documents\dd\real\9268.jpg,0
13014,C:\Users\nimza\Documents\dd\real\12868.jpg,0
13015,C:\Users\nimza\Documents\dd\fakes\1117.jpg,1
13016,C:\Users\nimza\Documents\dd\real\0239.jpg,0
13017,C:\Users\nimza\Documents\dd\fakes\15712.jpg,1
13018,C:\Users\nimza\Documents\dd\real\9576.jpg,0
13019,C:\Users\nimza\Documents\dd\real\6234.jpg,0
13020,C:\Users\nimza\Documents\dd\fakes\1536.jpg,1
13021,C:\Users\nimza\Documents\dd\fakes\2072.jpg,1
13022,C:\Users\nimza\Documents\dd\real\18008.jpg,0
13023,C:\Users\nimza\Documents\dd\real\19296.jpg,0
13024,C:\Users\nimza\Documents\dd\fakes\5905.jpg,1
13025,C:\Users\nimza\Documents\dd\fakes\16830.jpg,1
13026,C:\Users\nimza\Documents\dd\fakes\20530.jpg,1
13027,C:\Users\nimza\Documents\dd\fakes\16287.jpg,1
13028,C:\Users\nimza\Documents\dd\real\5236.jpg,0
13029,C:\Users\nimza\Documents\dd\real\14898.jpg,0
13030,C:\Users\nimza\Documents\dd\real\7294.jpg,0
13031,C:\Users\nimza\Documents\dd\fakes\14707.jpg,1
13032,C:\Users\nimza\Documents\dd\fakes\6737.jpg,1
13033,C:\Users\nimza\Documents\dd\fakes\19588.jpg,1
13034,C:\Users\nimza\Documents\dd\fakes\12445.jpg,1
13035,C:\Users\nimza\Documents\dd\fakes\16305.jpg,1
13036,C:\Users\nimza\Documents\dd\fakes\4269.jpg,1
13037,C:\Users\nimza\Documents\dd\real\16652.jpg,0
13038,C:\Users\nimza\Documents\dd\fakes\17310.jpg,1
13039,C:\Users\nimza\Documents\dd\real\7390.jpg,0
13040,C:\Users\nimza\Documents\dd\real\13797.jpg,0
13041,C:\Users\nimza\Documents\dd\fakes\11098.jpg,1
13042,C:\Users\nimza\Documents\dd\fakes\14941.jpg,1
13043,C:\Users\nimza\Documents\dd\real\8923.jpg,0
13044,C:\Users\nimza\Documents\dd\real\14235.jpg,0
